"","iso3","year","kp","population_proportion","study_idx","logit_proportion"
"395","KEN",2018,"MSM",0.0040095205176021,98,-5.51506603628738
"396","KEN",2018,"MSM",0.00287784892779511,98,-5.84783016607725
"397","KEN",2018,"MSM",0.00136124418024045,98,-6.59799398751695
"398","KEN",2018,"MSM",0.00376897540398324,98,-5.57717599470311
"399","KEN",2019,"MSM",0.00241396068479618,102,-6.02406956378547
"400","KEN",2010,"PWID",0.00274096068508248,89,-5.8967020810435
"401","KEN",2011,"PWID",0.0123130790953686,91,-4.38470372733622
"402","KEN",2012,"PWID",0.000866942772773528,94,-7.04967027060546
"403","KEN",2012,"PWID",0.000210251873864214,94,-8.4669940726183
"404","KEN",2012,"PWID",0.000319337126593317,94,-8.04894380192181
"405","KEN",2012,"PWID",0.000419826447360532,94,-7.77524923805701
"406","KEN",2012,"PWID",0.00153216204704742,94,-6.47954210141474
"407","KEN",2012,"PWID",0.00029201138978988,94,-8.13842569629357
"408","KEN",2012,"PWID",0.000386741239385177,94,-7.85736790460519
"409","KEN",2012,"PWID",0.000142961032873174,94,-8.85279549097615
"410","KEN",2012,"PWID",0.000167290046677574,94,-8.695614141558
"411","KEN",2012,"PWID",0.000260300269024953,94,-8.25341437829243
"412","KEN",2012,"PWID",0.000355345390193309,94,-7.94206490281628
"413","KEN",2012,"PWID",0.000105225213364533,94,-9.15930238486166
"414","KEN",2012,"PWID",2.61598931335259e-05,94,-10.5512569562582
"415","KEN",2012,"PWID",4.02818025069741e-05,94,-10.1195704590729
"416","KEN",2012,"PWID",0.000346906056253264,94,-7.96610957968826
"417","KEN",2012,"PWID",0.000141602466792976,94,-8.86234534350868
"418","KEN",2012,"PWID",0.000689272343427554,94,-7.27918458157002
"419","KEN",2012,"PWID",0.00360756623715569,94,-5.62110781732992
"420","KEN",2012,"PWID",0.000238934127555616,94,-8.33908369826734
"421","KEN",2012,"PWID",0.000613866013157737,94,-7.39511981873726
"422","KEN",2012,"PWID",0.000135906807491994,94,-8.90340523009759
"423","KEN",2012,"PWID",8.71463498421943e-05,94,-9.34783452035178
"424","KEN",2012,"PWID",1.56092501289354e-05,94,-11.0676312530833
"425","KEN",2012,"PWID",2.40649128843947e-05,94,-10.634731610026
"426","KEN",2012,"PWID",0.00032972258895048,94,-8.01692911962392
"427","KEN",2012,"PWID",0.000150943907843158,94,-8.79845130609823
"428","KEN",2012,"PWID",3.45133475169907e-05,94,-10.2741299102539
"429","KEN",2012,"PWID",4.78142026499798e-05,94,-9.94814002068582
"430","KEN",2012,"PWID",0.000406025460821594,94,-7.8086885810341
"431","KEN",2012,"PWID",0.000335139230726087,94,-8.00062930297268
"432","KEN",2012,"PWID",0.000329644349435738,94,-8.01716651495976
"433","KEN",2013,"PWID",0.00241928827933162,97,-6.02185966203321
"434","KEN",2013,"PWID",0.00080938365645716,97,-7.11842780651266
"435","KEN",2013,"PWID",0.00246246863342482,97,-6.00412541719887
"436","KEN",2018,"PWID",0.000164071231279203,99,-8.71504580267637
"437","KEN",2018,"PWID",0.000125416623174005,99,-8.9837439528662
"438","KEN",2018,"PWID",0.00109832293172804,99,-6.81287194356409
"439","KEN",2018,"PWID",0.0064573970369155,99,-5.03605064163437
"440","KEN",2018,"PWID",5.24323165258475e-05,99,-9.85593499545193
"441","KEN",2018,"PWID",0.000815267787485232,99,-7.11117832479138
"442","KEN",2018,"PWID",0.00480512178468837,99,-5.33325618797416
"443","KEN",2018,"PWID",8.30769588375228e-05,99,-9.39566008444605
"444","KEN",2018,"PWID",8.68001964048759e-05,99,-9.35181486960779
"445","KEN",2018,"PWID",0.000396694318712092,99,-7.8319477788949
"446","KEN",2018,"PWID",0.00378959722718188,99,-5.57169874210317
"447","KEN",2018,"PWID",0.00167837995168012,99,-6.38824647528414
"448","KEN",2018,"PWID",0.000233810493715408,99,-8.36076578880245
"449","KEN",2018,"PWID",1.94296304223286e-05,99,-10.8486918859182
"450","KEN",2019,"PWID",0.000589460634742813,103,-7.43571298314747
"451","KEN",2019,"PWID",0.000593144763709955,103,-7.42947874708815
"452","KEN",2018,"TG",3.5299126241866e-05,100,-10.2516170469372
"453","KEN",2018,"TG",0.00138981226026298,100,-6.57719582657548
"454","KEN",2018,"TG",0.000283246635075039,100,-8.16890925106952
"455","KEN",2018,"TG",0.000451030702688939,100,-7.70352401141549
"456","KEN",2018,"TG",0.000174017268036914,100,-8.65618198967161
"457","KEN",2018,"TG",3.79992996342902e-05,100,-10.1779048290627
"458","KEN",2018,"TG",0.000165975115454995,100,-8.70350669885167
"459","KEN",2018,"TG",0.000683670256568469,100,-7.28735093355475
"460","KEN",2018,"TG",1.13710060121969e-05,100,-11.3844324035205
"461","KEN",2018,"TG",0.000167196580120754,100,-8.69617310078707
"462","KEN",2018,"TG",0.000746514709216706,100,-7.19934844344701
"463","KEN",2018,"TG",0.000121035762219757,100,-9.01930345741264
"464","KEN",2018,"TG",0.000304035566264173,100,-8.09806178731686
"465","KEN",2018,"TG",0.00128640910939414,100,-6.65461334101313
"466","KEN",2018,"TG",0.000793697858781791,100,-7.13801368663507
"467","KEN",2018,"TG",1.83259486806137e-05,100,-10.907174215668
"468","KEN",2018,"TG",0.000685248588125925,100,-7.28504339968332
"469","KEN",2018,"TG",0.00136740940332158,100,-6.59346893055831
"470","KEN",2018,"TG",6.95619204749646e-06,100,-11.8758713967388
"471","KEN",2018,"TG",0.000747477242200262,100,-7.19805894163733
"472","KEN",2018,"TG",0.000139594543411016,100,-8.87662885142593
"473","KEN",2018,"TG",3.97248395504044e-05,100,-10.1334941589291
"474","KEN",2018,"TG",1.51231843926655e-05,100,-11.0992664781084
"475","KEN",2018,"TG",4.44494510145001e-05,100,-10.0211134962716
"476","KEN",2018,"TG",0.00037692830946083,100,-7.88307854981564
"477","KEN",2018,"TG",0.0001619014252629,100,-8.72836097943341
"478","KEN",2018,"TG",0.000299925997065127,100,-8.11167481920343
"479","KEN",2018,"TG",0.000235702844976072,100,-8.35270294714078
"480","LSO",2014,"FSW",0.0926561396384846,111,-2.28162627909195
"481","LSO",2014,"FSW",0.0115258588559012,111,-4.45156937535058
"482","LSO",2014,"FSW",0.0113765417454916,111,-4.46476003563598
"483","LSO",2016,"FSW",0.0124998624434513,113,-4.36945899634923
"484","LSO",2018,"FSW",0.0475576555826527,115,-2.99708679765448
"485","LSO",2014,"MSM",0.154009187883979,112,-1.70349623694606
"486","LSO",2014,"MSM",0.0190501377073304,112,-3.94144701920739
"487","LSO",2014,"MSM",0.0193326924430363,112,-3.92643569418744
"488","LSO",2016,"MSM",0.0202214652593573,114,-3.88058188435725
"489","LSO",2018,"MSM",0.0394009247029718,116,-3.19376784095259
"490","MLI",2014,"FSW",0.010560453631321,117,-4.54002243317913
"491","MLI",2015,"FSW",0.00934685042383671,119,-4.66332503915059
"492","MLI",2015,"FSW",0.00765053439617692,119,-4.86529982801425
"493","MLI",2015,"FSW",0.00609482434134775,119,-5.09420186298983
"494","MLI",2015,"FSW",0.00510072110188061,119,-5.27325958253579
"495","MLI",2015,"FSW",0.00476854232656668,119,-5.34093466460111
"496","MLI",2015,"FSW",0.00648528552748792,119,-5.03171302691435
"497","MLI",2015,"FSW",0.0393453946288136,119,-3.19523600078433
"498","MLI",2015,"FSW",0.00553787968017479,119,-5.19059031010865
"499","MLI",2015,"FSW",0.00691118276768984,119,-4.9676793127106
"500","MLI",2015,"FSW",0.0131813185123637,119,-4.31568575291275
"501","MLI",2015,"FSW",0.00227003155119888,119,-6.0856889364002
"502","MLI",2015,"FSW",0.00195906374573153,119,-6.23332761539367
"503","MLI",2015,"FSW",0.00241503982910887,119,-6.02362153888748
"504","MLI",2015,"FSW",0.0130487258136065,119,-4.32593018042493
"505","MLI",2015,"FSW",0.00226549623279878,119,-6.08769339036303
"506","MLI",2019,"FSW",0.00634259516276917,123,-5.05410446774212
"507","MLI",2019,"FSW",0.00527819024210618,123,-5.23887982809687
"508","MLI",2019,"FSW",0.00254038261903173,123,-5.97289695701608
"509","MLI",2019,"FSW",0.0020544819466184,123,-6.18567496162827
"510","MLI",2019,"FSW",0.0172773687560282,123,-4.04092943404193
"511","MLI",2019,"FSW",0.00192013461470754,123,-6.25343800313695
"512","MLI",2019,"FSW",0.0133495172038342,123,-4.30283563625852
"513","MLI",2014,"MSM",0.00622375222554753,118,-5.07313910191085
"514","MLI",2015,"MSM",0.00294431467167634,120,-5.82493054037473
"515","MLI",2015,"MSM",0.00264129042894017,120,-5.93384289761523
"516","MLI",2015,"MSM",0.00293866396011124,120,-5.82685724594397
"517","MLI",2015,"MSM",0.00149814466669771,120,-6.50202855731305
"518","MLI",2015,"MSM",0.00202589218122679,120,-6.1997171450535
"519","MLI",2015,"MSM",0.00452990603298824,120,-5.39251388582444
"520","MLI",2015,"MSM",0.0321697671311842,120,-3.40402959009828
"521","MLI",2015,"MSM",0.00258401954262982,120,-5.95582176626954
"522","MLI",2015,"MSM",0.00244596125535632,120,-6.01086812433872
"523","MLI",2015,"MSM",0.00206127781583354,120,-6.18236578436536
"524","MLI",2019,"MSM",0.00146165818711299,124,-6.52672101568242
"525","MLI",2019,"MSM",0.000887934727082256,124,-7.02572399403713
"526","MLI",2019,"MSM",0.000993025768900376,124,-6.91376042455592
"527","MLI",2019,"MSM",0.000663057373943063,124,-7.31798575736144
"528","MLI",2019,"MSM",0.000525637076495554,124,-7.55037377673201
"529","MLI",2019,"MSM",0.0060857299826605,124,-5.09570427194249
"530","MLI",2019,"MSM",0.000760613393425875,124,-7.18062445079168
"531","MLI",2019,"MSM",0.00280555097067676,124,-5.87334584090728
"532","MLI",2015,"PWID",0.00125020006456762,121,-6.68320070660409
"533","MLI",2018,"PWID",0.00178372718707161,122,-6.32726485864045
"534","MLI",2019,"TG",0.00017618319896581,125,-8.64381000235436
"535","MOZ",2011,"FSW",0.0165402048531728,126,-4.08528268279324
"536","MOZ",2011,"FSW",0.0576019169408205,126,-2.79487193141932
"537","MOZ",2011,"FSW",0.0421804474088125,126,-3.12270261963885
"538","MOZ",2012,"FSW",0.0319520590587365,128,-3.41104498678618
"539","MOZ",2012,"FSW",0.0572815097157406,128,-2.80078983331206
"540","MOZ",2019,"FSW",0.0114024351370683,130,-4.46246039654791
"541","MOZ",2011,"MSM",0.0127618444373956,127,-4.34845148683472
"542","MOZ",2011,"MSM",0.0197899779878842,127,-3.90259120955045
"543","MOZ",2011,"MSM",0.0162030627769685,127,-4.10621922647002
"544","MOZ",2011,"MSM",0.018481324375103,127,-3.97234031220653
"545","MOZ",2011,"MSM",0.049620124341896,127,-2.95246528963889
"546","MOZ",2019,"MSM",0.00668356862307381,131,-5.001397205382
"547","MOZ",2014,"PWID",0.000917476720148393,129,-6.99296545363319
"548","MOZ",2014,"PWID",0.00129295762440453,129,-6.6495291585965
"549","MOZ",2014,"PWID",0.0039206574854356,129,-5.53756754995663
"550","MWI",2011,"FSW",0.00556377897108926,132,-5.18589841609215
"551","MWI",2014,"FSW",0.00390472635117801,133,-5.54165520497049
"552","MWI",2016,"FSW",0.0135546718790481,135,-4.28737662785562
"553","MWI",2016,"FSW",0.0173025019122542,135,-4.039450229155
"554","MWI",2016,"FSW",0.0172224889706519,135,-4.04416672975312
"555","MWI",2016,"FSW",0.0139976812736982,135,-4.25476701365833
"556","MWI",2016,"FSW",0.00479090749024684,135,-5.33623300966266
"557","MWI",2016,"FSW",0.00704536586890474,135,-4.94831490020025
"558","MWI",2017,"FSW",0.00733697642800352,137,-4.90746442759113
"559","MWI",2018,"FSW",0.00827505564866488,139,-4.7862001488433
"560","MWI",2018,"FSW",0.026988790156001,139,-3.58497400264204
"561","MWI",2018,"FSW",0.0165289039251967,139,-4.0859776471373
"562","MWI",2018,"FSW",0.00667411632601046,139,-5.00282198124001
"563","MWI",2018,"FSW",0.0035629337916328,139,-5.6336016785707
"564","MWI",2018,"FSW",0.00907332219958768,139,-4.69330206203024
"565","MWI",2018,"FSW",0.00217562597401585,139,-6.12826085561746
"566","MWI",2018,"FSW",0.0106856721405599,139,-4.52810831319789
"567","MWI",2019,"FSW",0.0101091259181699,141,-4.58415613671246
"568","MWI",2014,"MSM",0.0271331168487208,134,-3.57949225632771
"569","MWI",2016,"MSM",0.00420986344430765,136,-5.46610631797674
"570","MWI",2016,"MSM",0.00506836058198468,136,-5.27965662199431
"571","MWI",2016,"MSM",0.00487355231911898,136,-5.3190467120129
"572","MWI",2016,"MSM",0.00600319413599724,136,-5.10944230965851
"573","MWI",2016,"MSM",0.000209440129450624,136,-8.47086317565802
"574","MWI",2016,"MSM",0.000293295379296744,136,-8.13403699789388
"575","MWI",2017,"MSM",0.0103398428117518,138,-4.56135694162217
"576","MWI",2018,"MSM",0.0122492689229873,140,-4.38996411398131
"577","MWI",2018,"MSM",0.00729636188097141,140,-4.91305631700572
"578","MWI",2018,"MSM",0.00515910459089952,140,-5.26181978472096
"579","MWI",2018,"MSM",0.00104069979853738,140,-6.86682066720167
"580","MWI",2018,"MSM",0.00164693104143189,140,-6.40719340913733
"581","MWI",2018,"MSM",0.00110811547179796,140,-6.80398574977736
"582","MWI",2019,"MSM",0.00815573564698829,142,-4.80084466328455
"583","MWI",2019,"TG",0.000726023507162406,143,-7.22720187746223
"584","NGA",2007,"FSW",0.138757092354125,163,-1.82565171995404
"585","NGA",2007,"FSW",0.00540042167097214,163,-5.21586318458155
"586","NGA",2007,"FSW",0.0139859115710134,163,-4.25562013638527
"587","NGA",2013,"FSW",0.183262508370626,164,-1.49439813861446
"588","NGA",2013,"FSW",0.0386480609944954,164,-3.21384395812076
"589","NGA",2013,"FSW",0.00474399268536464,164,-5.3461208780244
"590","NGA",2013,"FSW",0.00930332015179698,164,-4.66803707063685
"591","NGA",2013,"FSW",0.0122160897245498,164,-4.39271004680223
"592","NGA",2013,"FSW",0.0172090340672527,164,-4.04496196603296
"593","NGA",2013,"FSW",0.518503874809529,164,0.0740493169215174
"594","NGA",2013,"FSW",0.00940934983893403,164,-4.65659752290601
"595","NGA",2013,"FSW",0.0219814363119747,164,-3.7953303579766
"596","NGA",2013,"FSW",0.00472894823152994,164,-5.34931229731916
"597","NGA",2013,"FSW",0.0475851740626733,164,-2.99647943796522
"598","NGA",2015,"FSW",0.00229784958542688,167,-6.07348106256224
"599","NGA",2015,"FSW",0.00498619804281789,167,-5.29608290428462
"600","NGA",2015,"FSW",0.01157300556956,167,-4.44743950486187
"601","NGA",2015,"FSW",0.0166048295853871,167,-4.08131745192924
"602","NGA",2015,"FSW",0.0142758438997359,167,-4.23480768380074
"603","NGA",2015,"FSW",0.174497380771264,167,-1.55408270463185
"604","NGA",2015,"FSW",0.00333803629830121,167,-5.69902895956463
"605","NGA",2015,"FSW",0.00229625108136746,167,-6.07417855899876
"606","NGA",2015,"FSW",0.00401705217942823,167,-5.51318179183214
"607","NGA",2015,"FSW",0.00934866083566717,167,-4.66312953823215
"608","NGA",2015,"FSW",0.0121039036157865,167,-4.40204951316529
"609","NGA",2015,"FSW",0.212526651790383,167,-1.30976212589369
"610","NGA",2015,"FSW",0.00917844876859045,167,-4.68167623782504
"611","NGA",2019,"FSW",0.00796769140985722,170,-4.82436088504805
"612","NGA",2019,"FSW",0.0456353009820331,170,-3.04036432111426
"613","NGA",2019,"FSW",0.0258385147245036,170,-3.62971088831013
"614","NGA",2019,"FSW",0.0374059618947345,170,-3.24780166265062
"615","NGA",2019,"FSW",0.016180954999124,170,-4.10760704946405
"616","NGA",2019,"FSW",0.00788770482563676,170,-4.83453110574359
"617","NGA",2019,"FSW",0.00332878479880949,170,-5.70181362934474
"618","NGA",2019,"FSW",0.185977066629571,170,-1.47636517085848
"619","NGA",2019,"FSW",0.00348908240998641,170,-5.65462131365842
"620","NGA",2019,"FSW",0.0122301365063226,170,-4.39154662769543
"621","NGA",2019,"FSW",0.00428325380073192,170,-5.44874987119328
"622","NGA",2019,"FSW",0.0150457936920746,170,-4.18149668580152
"623","NGA",2019,"FSW",0.00558282294509319,170,-5.18246226123
"624","NGA",2019,"FSW",0.00782399658647718,170,-4.84270501789948
"625","NGA",2019,"FSW",0.0064965421040597,170,-5.02996749114804
"626","NGA",2019,"FSW",0.0246805189986209,170,-3.67675086221314
"627","NGA",2013,"MSM",9.81558022081392e-05,165,-9.22885636264701
"628","NGA",2013,"MSM",0.00119512369835575,165,-6.72830974725918
"629","NGA",2013,"MSM",0.00243862332400962,165,-6.01388000876689
"630","NGA",2013,"MSM",0.000208544397055806,165,-8.47515003772805
"631","NGA",2013,"MSM",0.000932898762348754,165,-6.97628053648588
"632","NGA",2013,"MSM",0.000336522984294532,165,-7.9965075275956
"633","NGA",2013,"MSM",0.0274204940478726,165,-3.56866113457889
"634","NGA",2013,"MSM",0.000906463783726385,165,-7.0050526054605
"635","NGA",2013,"MSM",0.0101342283637958,165,-4.58165070851222
"636","NGA",2013,"MSM",0.000732851385804209,165,-7.21783450446076
"637","NGA",2013,"MSM",0.00190703066139646,165,-6.26029902279253
"638","NGA",2015,"MSM",0.00140529147853131,168,-6.56610425985681
"639","NGA",2015,"MSM",0.0522472398879996,168,-2.89810660233119
"640","NGA",2015,"MSM",0.000686381160314292,168,-7.28339084043406
"641","NGA",2015,"MSM",0.00285755763585105,168,-5.8549263442238
"642","NGA",2015,"MSM",0.00129588773849155,168,-6.64726257821109
"643","NGA",2015,"MSM",0.00409232350321516,168,-5.49454165656167
"644","NGA",2015,"MSM",0.00455493629110736,168,-5.38697839333006
"645","NGA",2015,"MSM",0.00125574576140697,168,-6.67876911581684
"646","NGA",2015,"MSM",0.00261154874546778,168,-5.94519687977747
"647","NGA",2015,"MSM",0.0580734559757895,168,-2.78621860121763
"648","NGA",2015,"MSM",0.00200134749979394,168,-6.21193122252101
"649","NGA",2019,"MSM",0.00202323538825091,171,-6.20103208664041
"650","NGA",2019,"MSM",0.0248539682090609,171,-3.66956980970291
"651","NGA",2019,"MSM",0.00244473604576049,171,-6.01137038933484
"652","NGA",2019,"MSM",0.00864483209261633,171,-4.74211116710928
"653","NGA",2019,"MSM",0.00338865031181694,171,-5.68392917018399
"654","NGA",2019,"MSM",0.000951120912038124,171,-6.95691778799028
"655","NGA",2019,"MSM",0.0015464213448281,171,-6.47026420896173
"656","NGA",2019,"MSM",0.0669881671343165,171,-2.63390188950878
"657","NGA",2019,"MSM",0.000581589252330084,171,-7.44916435296223
"658","NGA",2019,"MSM",0.0044759273594754,171,-5.40455574324387
"659","NGA",2019,"MSM",0.00645134730686961,171,-5.03699403801721
"660","NGA",2019,"MSM",0.0211958652957787,171,-3.83252542637957
"661","NGA",2019,"MSM",0.0947965454137134,171,-2.25642676231774
"662","NGA",2019,"MSM",0.00201136298180298,171,-6.20692929782905
"663","NGA",2019,"MSM",0.0202304635852135,171,-3.88012781043798
"664","NGA",2019,"MSM",0.00100247394521087,171,-6.9042814121776
"665","NGA",2019,"MSM",0.00283864971928117,171,-5.86158410450279
"666","NGA",2013,"PWID",0.000501583431948872,166,-7.59723889032904
"667","NGA",2013,"PWID",0.000145745145317245,166,-8.83350528580772
"668","NGA",2013,"PWID",6.9348935944138e-05,166,-9.57629040325171
"669","NGA",2013,"PWID",8.29584051945479e-05,166,-9.39708825616934
"670","NGA",2013,"PWID",3.32208877708677e-05,166,-10.312298508709
"671","NGA",2013,"PWID",0.0761698068622182,166,-2.49556313232618
"672","NGA",2013,"PWID",0.000198667319299219,166,-8.52368020745298
"673","NGA",2013,"PWID",0.00504891805344235,166,-5.28351959858717
"674","NGA",2013,"PWID",0.000136268881054798,166,-8.90074427930629
"675","NGA",2013,"PWID",0.000236536871841596,166,-8.34916989102635
"676","NGA",2015,"PWID",0.000295597451020853,169,-8.12621635084768
"677","NGA",2015,"PWID",0.000935089366521269,169,-6.97393292724053
"678","NGA",2015,"PWID",0.00322329181060392,169,-5.73412364238465
"679","NGA",2015,"PWID",0.00095721065275843,169,-6.95052940383736
"680","NGA",2015,"PWID",0.000829631892478924,169,-7.09369848236015
"681","NGA",2015,"PWID",0.0248352571929033,169,-3.67034211913431
"682","NGA",2015,"PWID",0.00115122929450929,169,-6.76577306331389
"683","NGA",2015,"PWID",0.000294799617144954,169,-8.12891985326503
"684","NGA",2015,"PWID",0.000795484475181474,169,-7.13576342513555
"685","NGA",2015,"PWID",0.000463154120979059,169,-7.67698742317376
"686","NGA",2015,"PWID",0.00681639875097807,169,-4.98158425245843
"687","NGA",2015,"PWID",0.0008458275772699,169,-7.07434884301239
"688","NGA",2015,"PWID",0.0282042707808282,169,-3.53967221464453
"689","NGA",2015,"PWID",0.00107077921585756,169,-6.83829730351706
"690","NGA",2019,"PWID",0.00186866800291929,172,-6.28065898368334
"691","NGA",2019,"PWID",0.00533684583440055,172,-5.2277693305705
"692","NGA",2019,"PWID",0.00115238824061652,172,-6.76476570631047
"693","NGA",2019,"PWID",0.0205621314260034,172,-3.86352769980159
"694","NGA",2019,"PWID",0.00855000233884286,172,-4.7532369591883
"695","NGA",2019,"PWID",0.000242057163906334,172,-8.32609455874838
"696","NGA",2019,"PWID",0.000551418742773933,172,-7.50246449787465
"697","NGA",2019,"PWID",0.000757493575016572,172,-7.18473772182479
"698","NGA",2019,"PWID",0.121832241588166,172,-1.97519261468106
"699","NGA",2019,"PWID",0.000971250293975006,172,-6.93595463134233
"700","NGA",2019,"PWID",0.00241978544729681,172,-6.02165368302613
"701","NGA",2019,"PWID",0.00116914750583398,172,-6.75031059175087
"702","NGA",2019,"PWID",0.00285235072473743,172,-5.85675538254864
"703","NGA",2019,"PWID",0.076531631101845,172,-2.49043241389491
"704","NGA",2019,"PWID",0.00378880629985908,172,-5.57190826794998
"705","NGA",2019,"PWID",0.00786038866793107,172,-4.83802778054747
"706","NGA",2019,"PWID",0.00072697882009755,172,-7.22588597094865
"707","SLE",2013,"FSW",0.147115171050879,192,-1.75740876300105
"708","SLE",2013,"MSM",0.0120514899583939,193,-4.40644228075494
"709","SLE",2013,"PWID",0.000455799489454857,194,-7.69300165786352
"710","SLE",2015,"TG",0.00197456298275161,195,-6.22543166466777
"711","SWZ",2015,"FSW",0.209840738059406,196,-1.32588566973536
"712","SWZ",2015,"FSW",0.0168229536958546,196,-4.0680449667699
"713","SWZ",2015,"FSW",0.0288459155292308,196,-3.51651673525622
"714","SWZ",2015,"FSW",0.00479999186247842,196,-5.33432950756627
"715","SWZ",2015,"FSW",0.0959380038634536,196,-2.24319574807312
"716","SWZ",2015,"FSW",0.150425621258989,196,-1.73126674206111
"717","SWZ",2015,"FSW",0.00858220159269398,196,-4.74944556175687
"718","SWZ",2016,"FSW",0.0257303254288445,198,-3.63401786454593
"719","SWZ",2015,"MSM",0.0137901058830279,197,-4.26991783628322
"720","SWZ",2015,"MSM",0.095674770277643,197,-2.24623443284435
"721","SWZ",2015,"MSM",0.0695176075988468,197,-2.59412308594492
"722","SWZ",2015,"MSM",0.00785931136926227,197,-4.83816592989557
"723","SWZ",2015,"MSM",0.0100460396865827,197,-4.59047994150725
"724","SWZ",2015,"MSM",0.0175341720794732,197,-4.02591389523238
"725","SWZ",2016,"MSM",0.0188720836719739,199,-3.95101906912276
"726","TGO",2014,"FSW",0.00596831428781468,200,-5.11530455944035
"727","TGO",2014,"FSW",0.00781546877637739,200,-4.84380416310824
"728","TGO",2014,"FSW",0.0114274923221214,200,-4.46023993179131
"729","TGO",2014,"FSW",0.00341558461274903,200,-5.67598517989475
"730","TGO",2015,"FSW",0.00510649238401318,203,-5.27212295730412
"731","TGO",2015,"FSW",0.00899310382510741,203,-4.7022634511416
"732","TGO",2015,"FSW",0.00481361274864466,203,-5.33148215010222
"733","TGO",2015,"FSW",0.00896491368026245,203,-4.70543146018314
"734","TGO",2015,"FSW",0.00945371366949805,203,-4.65184895010668
"735","TGO",2015,"FSW",0.0125548350260838,203,-4.36501511366679
"736","TGO",2015,"FSW",0.00747595512897564,203,-4.88855935127256
"737","TGO",2015,"FSW",0.0101578962116763,203,-4.5792940843563
"738","TGO",2015,"FSW",0.0137527790894867,203,-4.27266613503239
"739","TGO",2015,"FSW",0.00840978781962509,203,-4.76991368524523
"740","TGO",2015,"FSW",0.0114903477838492,203,-4.45469104727422
"741","TGO",2015,"FSW",0.0101127769980046,203,-4.58379134682617
"742","TGO",2015,"FSW",0.00321925024789045,203,-5.73538234562597
"743","TGO",2015,"FSW",0.025788981723691,203,-3.63168059564863
"744","TGO",2015,"FSW",0.00336394338284824,203,-5.69127175315836
"745","TGO",2017,"FSW",0.0176263178417315,205,-4.02057865063485
"746","TGO",2019,"FSW",0.00516728941877524,208,-5.26022633229424
"747","TGO",2014,"MSM",0.0044453906091833,201,-5.41143223705689
"748","TGO",2014,"MSM",0.00674603408040677,201,-4.99203159898862
"749","TGO",2014,"MSM",0.00498978571444475,201,-5.29536003687522
"750","TGO",2014,"MSM",0.00228890807137779,201,-6.0773888682333
"751","TGO",2015,"MSM",0.00234138009993495,204,-6.05467061175475
"752","TGO",2015,"MSM",0.0044480018799122,204,-5.41084237571917
"753","TGO",2015,"MSM",0.00237746360446643,204,-6.0393407777246
"754","TGO",2015,"MSM",0.00468370213802928,204,-5.35897172159678
"755","TGO",2015,"MSM",0.00588854867171297,204,-5.12883976262486
"756","TGO",2015,"MSM",0.00580641584742126,204,-5.14296845358801
"757","TGO",2015,"MSM",0.00640600042768726,204,-5.04409355413269
"758","TGO",2015,"MSM",0.00594790307867316,204,-5.11875088298353
"759","TGO",2015,"MSM",0.0038868447476126,204,-5.54626315119286
"760","TGO",2015,"MSM",0.0049420262221571,204,-5.30502558703147
"761","TGO",2015,"MSM",0.00138924488868677,204,-6.5776047142159
"762","TGO",2015,"MSM",0.0113611418699999,204,-4.46613018135443
"763","TGO",2017,"MSM",0.00933591303289979,206,-4.66450693346378
"764","TGO",2017,"MSM",0.00332099631547084,206,-5.70416392298857
"765","TGO",2017,"MSM",0.00243930064413011,206,-6.01360162143399
"766","TGO",2019,"MSM",0.00878919867000907,209,-4.72540368376122
"767","TGO",2014,"PWID",0.00123101246404217,202,-6.69868653591299
"768","TGO",2014,"PWID",0.000669496702789759,202,-7.30831459681399
"769","TGO",2017,"PWID",0.00204984775847119,207,-6.18793780117806
"770","TGO",2019,"PWID",0.000425521085946154,210,-7.76177044384281
"771","ZWE",2016,"FSW",0.012356108727965,245,-4.38117162421445
"772","ZWE",2017,"FSW",0.0243025302426705,246,-3.69257209871305
"773","ZWE",2017,"FSW",0.0411853513469181,246,-3.14761513725422
"774","ZWE",2017,"FSW",0.0283423394373092,246,-3.53464676154799
"775","ZWE",2017,"FSW",0.0211731449619302,246,-3.83362113629125
"776","ZWE",2017,"FSW",0.00894806821421377,246,-4.70732926937127
"777","ZWE",2019,"MSM",0.0299800118759545,247,-3.47678578879496
"778","ZWE",2019,"MSM",0.0433645602416294,247,-3.09377985495972
"779","AGO",2015,"FSW",0.0155154551085456,2,-4.15028156859711
"780","AGO",2015,"FSW",0.0405159537712837,2,-3.1646998713129
"781","AGO",2015,"FSW",0.0124893314878694,2,-4.37031250135795
"782","AGO",2016,"FSW",0.0537807129927283,3,-2.86755943830256
"783","AGO",2016,"FSW",0.0538285547312802,3,-2.86661970096349
"784","AGO",2011,"MSM",0.0204128664117603,1,-3.87096578214192
"785","AGO",2016,"MSM",0.0375473943532857,4,-3.24388083965111
"786","ETH",2002,"FSW",0.01413375482317,65,-4.2449547959027
"787","ETH",2002,"FSW",0.0108348093178239,65,-4.51409730955584
"788","ETH",2012,"FSW",0.0102083626436914,66,-4.57428720224902
"789","ETH",2013,"FSW",0.00886526898883063,67,-4.71670919783606
"790","ETH",2013,"FSW",0.0107943945930431,67,-4.51787522200708
"791","ETH",2013,"FSW",0.00397537739058173,67,-5.5236522941479
"792","ETH",2013,"FSW",0.00617112156677255,67,-5.08168443851
