iso3,year,kp,is_national,logit_proportion,population_proportion
MWI,2018,FSW,0,-4.852995373251486,0.007744518038274294
MWI,2018,FSW,0,-2.8195343937108026,0.05627765703946274
MWI,2018,FSW,0,-5.633601678570702,0.003562933791632798
MWI,2018,FSW,0,-5.087975220105878,0.006132659570712478
MWI,2018,FSW,0,-4.528108313197886,0.0106856721405599
MWI,2018,FSW,0,-4.6933020620302415,0.009073322199587683
MWI,2018,FSW,0,-4.801256328548987,0.008152406270416282
MWI,2014,FSW,0,-5.530718754259507,0.003947495067930474
MWI,2014,FSW,0,-5.487497724340453,0.004121132100428527
MWI,2014,FSW,0,-5.965226022593672,0.002559894584391232
MWI,2014,FSW,0,-5.922066436538104,0.0026724957381590027
MWI,2014,FSW,0,-7.043768830698114,8.720696348128748e-4
MWI,2014,FSW,0,-7.000683747527004,9.104290452528644e-4
MWI,2014,FSW,0,-5.608545609139525,0.0036530044896317527
MWI,2014,FSW,0,-5.758798532161109,0.0031449777431953457
MWI,2014,FSW,0,-5.565337634079802,0.0038136878719707856
MWI,2014,FSW,0,-5.715613059555185,0.0032833147374673076
MWI,2014,FSW,0,-5.8377064219776145,0.0029070463826562703
MWI,2014,FSW,0,-4.989585582086004,0.0067624434679373095
MWI,2014,FSW,0,-5.7945314802061185,0.0030349175765481693
MWI,2014,FSW,0,-4.946239365311321,0.007059900613798684
MWI,2014,FSW,0,-5.682434306334512,0.0033937024668274397
MWI,2014,FSW,0,-6.005668789444329,0.0024586803959918756
MWI,2014,FSW,0,-5.63923781968599,0.0035429800252235197
MWI,2014,FSW,0,-5.962513678383143,0.0025668294779982014
MWI,2014,FSW,0,-6.040089051211171,0.0023756895016606864
MWI,2014,FSW,0,-5.99693760874335,0.0024801880933261675
MWI,2014,FSW,0,-4.714035416264854,0.008888793519269548
MWI,2014,FSW,0,-5.7766218467177035,0.0030895920439361797
MWI,2014,FSW,0,-4.670594154173263,0.009279781652912237
MWI,2014,FSW,0,-5.7334388259398414,0.0032254928075614343
MWI,2014,FSW,0,-5.710655301023951,0.003299579193266196
MWI,2014,FSW,0,-5.667462983008447,0.003444716585397622
MWI,2014,FSW,0,-5.549890173814752,0.0038728271081534594
MWI,2014,FSW,0,-5.494338768063653,0.0040931504739897635
MWI,2014,FSW,0,-5.506672454696263,0.004043179748211441
MWI,2014,FSW,0,-5.451111278278237,0.004273194397957013
MWI,2014,FSW,0,-6.033772573815108,0.002390706994672126
MWI,2014,FSW,0,-6.4907224669309285,0.0015151531302342626
MWI,2014,FSW,0,-5.940112346596775,0.002624826123978398
MWI,2014,FSW,0,-5.990620467548698,0.002495866155350913
MWI,2014,FSW,0,-6.4476090275372755,0.0015817996209294208
MWI,2014,FSW,0,-5.896949889226915,0.002740283397805955
MWI,2014,FSW,0,-5.704659286466203,0.0033193570819038325
MWI,2014,FSW,0,-5.6614660925730265,0.003465364436842807
MWI,2014,FSW,0,-5.7408889533962935,0.0032016284179842013
MWI,2014,FSW,0,-5.697700972675967,0.0033424572849222556
MWI,2014,FSW,0,-5.933860841296868,0.002641243160070031
MWI,2014,FSW,0,-5.8906976578946315,0.002757422564104292
MWI,2014,FSW,0,-4.5006036546486214,0.010980385116452917
MWI,2014,FSW,0,-5.79519865843001,0.0030328995600017953
MWI,2014,FSW,0,-4.457068493310751,0.011463375330372614
MWI,2014,FSW,0,-5.7520181470409195,0.0031663066119172432
MWI,2014,FSW,0,-5.531104415439321,0.003945978972034766
MWI,2014,FSW,0,-5.487883452749477,0.004119549316573043
MWI,2014,FSW,0,-5.590623164172527,0.0037188198115760884
MWI,2014,FSW,0,-5.547412272183484,0.0038823981885886204
MWI,2014,FSW,0,-5.861335374580614,0.0028393538592256127
MWI,2014,FSW,0,-5.818163427939513,0.0029642474866637103
MWI,2014,FSW,0,-4.9316679034663125,0.007162784593135277
MWI,2014,FSW,0,-4.8883038237184655,0.007477851398735346
MWI,2014,FSW,0,-4.634937674004917,0.009613397518923837
MWI,2014,FSW,0,-4.591463927669854,0.010036258545647086
MWI,2016,FSW,0,-5.311302548362455,0.004911254344209451
MWI,2016,FSW,0,-4.044166729753118,0.01722248897065187
MWI,2016,FSW,0,-4.557751254904225,0.010376804771760256
MWI,2016,FSW,0,-4.9483149002002484,0.007045365868904742
MWI,2016,FSW,0,-5.3362330096626645,0.004790907490246843
MWI,2016,FSW,0,-4.039450229154996,0.017302501912254197
MWI,2016,FSW,0,-3.305260376138438,0.0353911676618668
MWI,2016,FSW,0,-4.254767013658333,0.013997681273698171
MWI,2016,FSW,0,-4.2873766278556245,0.013554671879048144
MWI,2016,FSW,1,-5.202458995929431,0.005472898429097505
MWI,2016,MSM,0,-8.470863175658021,2.0944012945062427e-4
MWI,2016,MSM,0,-8.13403699789388,2.9329537929674424e-4
MWI,2016,MSM,0,-7.646923576657508,4.772829895075489e-4
MWI,2016,MSM,0,-5.3190467120128995,0.004873552319118983
MWI,2016,MSM,0,-5.949110263028171,0.002601375259738794
MWI,2016,MSM,0,-5.279656621994306,0.0050683605819846845
MWI,2016,MSM,0,-4.396754663227292,0.012167380082626572
MWI,2016,MSM,0,-5.1094423096585055,0.006003194135997236
MWI,2016,MSM,0,-5.4661063179767355,0.004209863444307648
MWI,2016,MSM,1,-6.601422568483419,0.0013565913565987474
MWI,2017,FSW,1,-4.907464427591129,0.007336976428003524
MWI,2017,MSM,1,-4.5613569416221695,0.010339842811751827
MWI,2019,FSW,1,-4.584156136712461,0.010109125918169861
MWI,2019,MSM,1,-4.800844663284549,0.008155735646988294
MWI,2019,TG,0,-7.2272018774622255,7.260235071624055e-4
"NAM",2013,FSW,0,-1.3440458547916105,0.20684550653794967
"NAM",2013,FSW,0,-0.9980253112989367,0.2693298458327927
"NAM",2013,FSW,0,-2.6572960007852924,0.06554074585703933
"NAM",2013,MSM,0,-1.8476283894165395,0.13615159179451916
"NAM",2013,MSM,0,-1.8139199939734372,0.14016502607226783
"NAM",2013,MSM,0,-2.6434435259183378,0.06639426597024135
"NAM",2013,MSM,0,-4.007241263922294,0.017858755068918833
"NAM",2013,FSW,0,-3.0671138221320025,0.04448434482922004
"NAM",2013,FSW,0,-2.5198201178227086,0.07448034403909766
"NAM",2013,FSW,1,-4.137395131357725,0.015713525773008004
"NAM",2013,MSM,1,-3.6334079574177265,0.025745619172336993
"NAM",2013,FSW,0,-3.5507670990168165,0.027901760027672865
RWA,2010,FSW,0,-4.628602854801977,0.009673898952547262
RWA,2010,FSW,1,-6.666774173031342,0.0012708798017348206
RWA,2010,FSW,1,-6.66833743877104,0.0012688971499380424
RWA,2018,FSW,1,-5.419977860528368,0.004407730561994939
ZAF,2018,FSW,0,-6.05776810466477,0.0023341558142895118
ZAF,2018,FSW,0,-6.78989859721362,0.0011238184660388936
ZAF,2014,FSW,0,-6.532904470147142,0.001452661064876358
ZAF,2014,FSW,0,-7.417984581210424,5.999976862729336e-4
ZAF,2014,FSW,0,-9.190439596090236,1.0199960666639871e-4
ZAF,2014,FSW,0,-4.6940440992578445,0.009066652974893062
ZAF,2014,FSW,0,-5.852964354174158,0.0028631535710188613
ZAF,2014,FSW,0,-6.3475044209602105,0.0017480506935593821
ZAF,2014,FSW,0,-6.933274867320678,9.73853967955882e-4
ZAF,2015,PWID,1,-5.993790639803463,0.0024879860127734214
ZAF,2015,TG,1,-5.410316131993501,0.004450332809216718
ZAF,2015,TG,1,-5.343453739392062,0.0047566021949613626
ZAF,2015,FSW,1,-5.876679174018289,0.002796240810270401
ZAF,2016,MSM,0,-5.257583860901271,0.005180891054261478
ZAF,2013,FSW,0,-3.1262495883448573,0.042037377890137756
ZAF,2013,TG,0,-7.351902134216133,6.409601318045412e-4
ZAF,2013,TG,0,-7.934181257290383,3.5815687174248515e-4
ZAF,2013,TG,0,-8.06509965709261,3.14221022144334e-4
ZAF,2013,TG,0,-7.426613004911628,5.94845989029209e-4
ZAF,2013,TG,0,-7.619984286126972,4.903090186222725e-4
ZAF,2013,TG,0,-7.927659913122137,3.604993236298138e-4
ZAF,2013,TG,0,-8.07418507328018,3.113800077614527e-4
ZAF,2013,TG,0,-8.075426165513052,3.1099391627348614e-4
ZAF,2013,TG,0,-8.001654895712878,3.3479580557616674e-4
ZAF,2013,TG,1,-7.895736040956583,3.721891744768229e-4
ZAF,2017,FSW,0,-4.7301677401819155,0.008747791432783227
ZAF,2017,FSW,0,-4.8958052215774375,0.007422381724016236
ZAF,2017,FSW,0,-4.943762987675669,0.007077281373600202
ZAF,2017,FSW,0,-5.037657462451959,0.006447096329139006
ZAF,2017,FSW,0,-4.803978811414462,0.008130421876655964
ZAF,2017,FSW,0,-4.796572084510789,0.008190370204920321
ZAF,2017,MSM,0,-4.122552403584791,0.01594475029533135
ZAF,2017,MSM,0,-5.869224099412787,0.0028171059471564395
ZAF,2017,MSM,0,-4.125144281261035,0.015904133380376127
ZAF,2017,MSM,0,-4.16843057291504,0.015240657855668208
ZAF,2017,MSM,0,-4.007835942126574,0.01784832751038102
ZAF,2017,MSM,0,-3.890287306733486,0.02003006875076845
ZAF,2017,MSM,0,-3.8186112832518706,0.02148646781470561
ZAF,2017,PWID,0,-8.784963414986887,1.5299330128323437e-4
ZAF,2017,PWID,0,-8.497218842718135,2.0399341237110056e-4
ZAF,2017,PWID,0,-7.833723862251892,3.959906605975636e-4
ZAF,2017,PWID,0,-8.086113612467562,3.0768890051417703e-4
ZAF,2017,PWID,0,-6.566171917605585,0.0014051965364898032
ZAF,2017,FSW,0,-5.085846463410343,0.006145648099571093
ZAF,2017,FSW,0,-4.8386755432941,0.007855338633534758
ZAF,2016,MSM,0,-4.395772306093938,0.012179193022163587
ZAF,2016,MSM,0,-4.748559429926947,0.008589744571558224
ZAF,2016,MSM,0,-4.516219357312004,0.010812090040631953
ZAF,2016,MSM,0,-5.831511886671612,0.0029250572371036644
ZAF,2017,MSM,0,-4.082047991246126,0.01659290474075245
ZAF,2015,PWID,1,-6.827119850306924,0.0010828019071984934
ZAF,2015,PWID,1,-6.566180776481903,0.0014051841055749282
ZAF,2017,PWID,0,-8.729779811422366,1.6167191433670886e-4
ZAF,2013,SW,1,-7.6725720878458485,4.652026695876308e-4
UGA,2019,FSW,1,-4.375873898081011,0.012420926484939821
UGA,2019,MSM,1,-6.084929731669484,0.0022717517076048894
UGA,2019,PWID,1,-7.93089434297433,3.5933561582475644e-4
UGA,2020,FSW,0,-4.16961694014916,0.015222862641318427
UGA,2020,MSM,0,-3.665514475497425,0.02495244391201298
UGA,2020,PWID,0,-5.679130072178353,0.0034048963567627787
UGA,2017,FSW,1,-3.7136088443236734,0.023808669015880666
UGA,2018,FSW,0,-11.539279044621502,9.739811589599773e-6
UGA,2018,FSW,0,-7.395991383454762,6.13331550289791e-4
UGA,2018,FSW,0,-7.458754134398165,5.76041793254399e-4
UGA,2018,FSW,0,-7.195034016614763,7.497400302615508e-4
UGA,2018,FSW,0,-4.974082056399099,0.006867376510678233
UGA,2018,FSW,0,-7.535683870187622,5.33411480083229e-4
UGA,2018,FSW,0,-5.946779970450466,0.0026074284691923904
UGA,2018,FSW,0,-5.721152592087763,0.0032652362163830117
UGA,2018,FSW,0,-5.385796984604586,0.004560296158004174
UGA,2018,FSW,0,-7.2111989875940115,7.37726803652361e-4
UGA,2018,FSW,0,-6.017967207153399,0.0024287006855967914
UGA,2018,FSW,0,-7.042008945696561,8.736043864229631e-4
UGA,2018,FSW,0,-6.162316979364808,0.00210293324213567
UGA,2018,FSW,0,-6.04320699429494,0.0023683112881205436
UGA,2018,FSW,0,-6.802768059993019,0.0011094641366035493
UGA,2018,FSW,0,-5.880662172175634,0.0027851564967926196
UGA,2018,FSW,0,-6.461850925247384,0.0015594663355930553
UGA,2018,FSW,0,-5.99009217960864,0.0024971817461915706
UGA,2018,FSW,0,-5.035005480100255,0.006464105938841763
UGA,2018,FSW,0,-4.934616062444632,0.007141849255571108
UGA,2018,FSW,0,-5.741101015636835,0.003200951718510791
UGA,2018,FSW,0,-5.118628325253576,0.005948627748257869
UGA,2018,FSW,0,-5.0596016819578224,0.006308043554341524
UGA,2018,FSW,0,-5.088749154756236,0.006127944202825681
UGA,2018,FSW,0,-5.923082169792324,0.0026697898171043457
UGA,2018,FSW,0,-6.739789004642124,0.0011814991245682226
UGA,2018,FSW,0,-5.267744412566117,0.005128785484882181
UGA,2018,FSW,0,-5.432732517591861,0.004352111596437157
UGA,2018,FSW,0,-4.243143138763073,0.014159020671565704
UGA,2018,FSW,0,-5.620206398476301,0.003610807884110835
UGA,2018,FSW,0,-5.780195876974349,0.0030786033919231975
UGA,2018,FSW,0,-5.500696607027315,0.004067314944659677
UGA,2018,FSW,0,-5.1539983291208635,0.005743089496903876
UGA,2018,FSW,0,-5.225997992342404,0.005346256986063272
UGA,2018,FSW,0,-4.806606161187363,0.008109261450358727
UGA,2018,FSW,0,-5.1739336642975315,0.005630370980047482
UGA,2018,FSW,0,-5.825690273308859,0.002942085206987223
UGA,2018,FSW,0,-5.037016879506074,0.006451200900802543
UGA,2018,FSW,0,-5.044169023885938,0.00640552008334969
UGA,2018,FSW,0,-7.709745873946853,4.48234417589133e-4
UGA,2018,FSW,0,-5.293859333455807,0.004997242076132344
UGA,2018,FSW,0,-5.321103814457077,0.004863585936557874
UGA,2018,FSW,0,-5.159791912253804,0.005710102073030761
UGA,2018,FSW,0,-4.868437629061126,0.007626748964459771
UGA,2018,FSW,0,-5.250891551174867,0.005215498020549282
UGA,2018,FSW,0,-5.082945285751617,0.006163393554501668
UGA,2018,FSW,0,-5.3572518673716285,0.004691726528159509
UGA,2018,FSW,0,-5.097214046572781,0.00607660462461015
UGA,2018,FSW,0,-5.198679984356806,0.00549350587146078
UGA,2018,FSW,0,-4.258405513530922,0.013947552321235988
UGA,2018,FSW,0,-4.713655615438759,0.008892140106260975
UGA,2018,FSW,0,-5.0141159728390265,0.006599657636781488
UGA,2018,FSW,0,-5.155194020605447,0.005736266004633576
UGA,2018,FSW,0,-5.0519610530716745,0.006356118051464573
UGA,2018,FSW,0,-5.086128747475482,0.0061439241829646845
UGA,2018,FSW,0,-5.093195464022401,0.006100923813009199
UGA,2018,FSW,0,-4.2939271241147425,0.013467364083428796
UGA,2018,FSW,0,-5.290695798886862,0.005012996680964668
UGA,2018,FSW,0,-5.72764272204902,0.0032441815566989565
UGA,2018,FSW,0,-5.050617399583209,0.0063646098189342045
UGA,2018,FSW,0,-4.47264418866348,0.011288208512419544
UGA,2018,FSW,0,-4.669197549770606,0.009292630372826674
UGA,2018,FSW,0,-5.177846503960636,0.005608506604497119
UGA,2018,FSW,0,-5.15648228240236,0.005728923258655806
UGA,2018,FSW,0,-5.270204945974283,0.005116245934881903
UGA,2018,FSW,0,-5.331686736544546,0.004812632788464711
UGA,2018,FSW,0,-5.021224372950532,0.006553217314576137
UGA,2018,FSW,0,-5.026014945424062,0.006522102992009512
UGA,2018,FSW,0,-4.435607724976137,0.01170913524099618
UGA,2018,FSW,0,-4.922824378758431,0.007225950024041768
UGA,2018,FSW,0,-3.430942017974919,0.031342319972558784
UGA,2018,FSW,0,-3.6935453731092687,0.024279462722427456
UGA,2018,FSW,0,-4.841692394091494,0.00783186128301355
UGA,2018,FSW,0,-4.797112413407713,0.008185982123844665
UGA,2018,FSW,0,-4.0192423626721965,0.017649471431813855
UGA,2018,FSW,0,-4.623286550097956,0.00972496381597019
UGA,2018,FSW,0,-4.996691615061837,0.006714881189241004
UGA,2018,FSW,0,-4.255139630036962,0.013992539448218242
UGA,2018,FSW,0,-5.293672553967013,0.004998170879986426
UGA,2018,FSW,0,-3.785040104219579,0.02220375037441356
UGA,2018,FSW,0,-4.3424301313673785,0.012837930366691138
UGA,2018,FSW,0,-4.942064684092961,0.007089225677526212
UGA,2018,FSW,0,-3.586440511803268,0.026950305748204645
UGA,2018,FSW,0,-3.4967820980625084,0.02940392860094624
UGA,2018,FSW,0,-3.636862590121075,0.025659109194227248
UGA,2018,FSW,0,-4.756836813358152,0.008519540659878746
UGA,2018,FSW,0,-3.4742822444555275,0.03005290371145445
UGA,2018,FSW,0,-3.3719408330185012,0.0331839850195142
UGA,2018,FSW,0,-3.1507083137338943,0.04106337773690577
UGA,2018,FSW,0,-4.518658129726038,0.010786038002808402
UGA,2018,FSW,0,-3.5678448035035255,0.027442272864056195
UGA,2018,FSW,0,-3.584068192802968,0.027012587274941654
UGA,2018,FSW,0,-3.5632993151209997,0.02756384922508725
UGA,2018,FSW,0,-2.441423187988274,0.08006802155584368
UGA,2018,FSW,0,-3.533146247658288,0.02838369142442924
UGA,2018,FSW,0,-3.588459867369796,0.02689740075031752
UGA,2018,FSW,0,-3.4995746394413354,0.029324335968916957
UGA,2018,FSW,0,-3.4847590254961096,0.029749007430553722
UGA,2018,FSW,0,-3.1247256974512867,0.04209878818264552
UGA,2018,FSW,0,-5.531747095144911,0.00394345378356254
UGA,2018,FSW,0,-2.870549297555972,0.05362876682442787
UGA,2018,FSW,0,-3.4999073968431604,0.029314865706037564
UGA,2018,FSW,0,-3.586997473235294,0.026935703846527614
UGA,2018,FSW,0,-3.859914080304172,0.02063503352619387
UGA,2018,FSW,0,-3.369323308106035,0.033268065258981995
UGA,2018,FSW,0,-3.6460638165645047,0.025430073162378733
UGA,2018,FSW,0,-2.363327178973704,0.08601227058076936
UGA,2018,FSW,0,-2.5479468602156032,0.07256453826242022
UGA,2018,FSW,0,-2.3270154828971528,0.08891012797874888
UGA,2018,FSW,1,-3.7560284744752073,0.022842422691493624
UGA,2018,MSM,0,-11.547363728025907,9.661386505405612e-6
UGA,2018,MSM,0,-7.325058630356694,6.583872759745317e-4
UGA,2018,MSM,0,-7.2418681169689165,7.154607381553628e-4
UGA,2018,MSM,0,-7.081728570606325,8.396137972107759e-4
UGA,2018,MSM,0,-5.544137566018764,0.0038950831393078076
UGA,2018,MSM,0,-7.509046802758294,5.478030376911177e-4
UGA,2018,MSM,0,-5.914537037562619,0.0026926395831232135
UGA,2018,MSM,0,-5.687880235684479,0.0033753330500773614
UGA,2018,MSM,0,-5.35331625288626,0.004710140594679857
UGA,2018,MSM,0,-7.127152415339683,8.023584571828194e-4
UGA,2018,MSM,0,-5.950342136732323,0.002598180987877266
UGA,2018,MSM,0,-6.159826753964175,0.0021081654919537134
UGA,2018,MSM,0,-6.001204455610916,0.0024696541352233667
UGA,2018,MSM,0,-6.7014416382781095,0.0012276297243143032
UGA,2018,MSM,0,-5.28217818525818,0.0050556610205536
UGA,2018,MSM,0,-5.992000233249563,0.0024924333968007564
UGA,2018,MSM,0,-5.869574201651486,0.0028161226216715774
UGA,2018,MSM,0,-4.816459666079654,0.008030387697898496
UGA,2018,MSM,0,-5.07055291576407,0.006239768274701158
UGA,2018,MSM,0,-6.391054405378718,0.0016736816651034847
UGA,2018,MSM,0,-5.937120286249527,0.0026326708161421423
UGA,2018,MSM,0,-5.022489461024445,0.006544986385564492
UGA,2018,MSM,0,-5.005150789352382,0.0066586950476769805
UGA,2018,MSM,0,-5.337554436235496,0.004784611109371316
UGA,2018,MSM,0,-6.1060391741798865,0.002224404462919527
UGA,2018,MSM,0,-5.710582222972384,0.003299819533191323
UGA,2018,MSM,0,-6.434321965683803,0.0016029234268200945
UGA,2018,MSM,0,-6.1297908590885655,0.0021723070293612695
UGA,2018,MSM,0,-5.039846382932061,0.0064330902675523195
UGA,2018,MSM,0,-5.039474523501308,0.0064354675198522344
UGA,2018,MSM,0,-5.119185126050943,0.005945336156196404
UGA,2018,MSM,0,-5.153039320810537,0.005748568132847731
UGA,2018,MSM,0,-4.93300857418393,0.007153256738123382
UGA,2018,MSM,0,-6.051905047279968,0.0023478490757423637
UGA,2018,MSM,0,-5.125934950519856,0.005905577504325034
UGA,2018,MSM,0,-5.170889842342084,0.005647438003239521
UGA,2018,MSM,0,-5.802794610012221,0.003010018158886771
UGA,2018,MSM,0,-6.669338206045986,0.0012676295233261692
UGA,2018,MSM,0,-5.137311425149521,0.005839163647926208
UGA,2018,MSM,0,-4.967238661549937,0.006914207798169028
UGA,2018,MSM,0,-5.347297736784349,0.004738439399124923
UGA,2018,MSM,0,-4.200784669046855,0.014762614586753533
UGA,2018,MSM,0,-4.702823761107961,0.008988111588562742
UGA,2018,MSM,0,-5.625227485976065,0.003592788116955814
UGA,2018,MSM,0,-5.650882648802442,0.003502105565960294
UGA,2018,MSM,0,-5.211658859680186,0.005423051204835661
UGA,2018,MSM,0,-5.359856910784796,0.00467957740274408
UGA,2018,MSM,0,-4.98464410359698,0.006795714985610578
UGA,2018,MSM,0,-5.0146919897725715,0.006595882284007559
UGA,2018,MSM,0,-4.734366001528288,0.008711462164317655
UGA,2018,MSM,0,-5.095111501012212,0.006089316522509705
UGA,2018,MSM,0,-5.118535900684404,0.005949174302019573
UGA,2018,MSM,0,-5.823493795516287,0.0029485354590336084
UGA,2018,MSM,0,-4.9221519462247905,0.007230775476061152
UGA,2018,MSM,0,-5.064882486225089,0.006275028292191456
UGA,2018,MSM,0,-7.6727100659653376,4.651385160803049e-4
UGA,2018,MSM,0,-5.197451680674405,0.005500220574152216
UGA,2018,MSM,0,-5.6238086019774185,0.0035978711307301623
UGA,2018,MSM,0,-5.183162009323335,0.005578939528763172
UGA,2018,MSM,0,-5.164183937717592,0.005685220418903735
UGA,2018,MSM,0,-5.242621878175166,0.005258579568374243
UGA,2018,MSM,0,-5.1530026831869336,0.005748777539786987
UGA,2018,MSM,0,-5.075137399716073,0.006211404906740138
UGA,2018,MSM,0,-5.101643293147692,0.006049911834550113
UGA,2018,MSM,0,-4.938909184347322,0.007111471723609052
UGA,2018,MSM,0,-5.461616854294475,0.004228725859689562
UGA,2018,MSM,0,-5.07676164453993,0.0062013867674423455
UGA,2018,MSM,0,-4.855480840771542,0.007725441711927882
UGA,2018,MSM,0,-5.031647087228911,0.006485710405649427
UGA,2018,MSM,0,-4.217042038715331,0.014528012221533416
UGA,2018,MSM,0,-4.579293748212501,0.010157899591506439
UGA,2018,MSM,0,-4.89529431105922,0.007426146697377405
UGA,2018,MSM,0,-4.605551156429657,0.009897256158043185
UGA,2018,MSM,0,-5.101851473985396,0.006048660107274208
UGA,2018,MSM,0,-5.064857553930427,0.006275183763226105
UGA,2018,MSM,0,-4.971065852638937,0.006887978298010811
UGA,2018,MSM,0,-5.042721664399925,0.006414738371465899
UGA,2018,MSM,0,-4.607997495269838,0.009873312468080627
UGA,2018,MSM,0,-4.809309444696413,0.00808754647392584
UGA,2018,MSM,0,-5.1848785953699785,0.005569424305071092
UGA,2018,MSM,0,-5.671383005728524,0.0034312858935395545
UGA,2018,MSM,0,-4.961515497552689,0.0069536164442478106
UGA,2018,MSM,0,-5.0197460355949515,0.006562848718010482
UGA,2018,MSM,0,-4.596132791281004,0.009989976858405265
UGA,2018,MSM,0,-4.601750678482193,0.009934567635782106
UGA,2018,MSM,0,-4.552742108468639,0.010428370693601302
UGA,2018,MSM,0,-5.1306822423984375,0.005877772841146428
UGA,2018,MSM,0,-5.244776009535418,0.005247323465085472
UGA,2018,MSM,0,-4.916946084464774,0.007268241736889845
UGA,2018,MSM,0,-5.237096036501215,0.005287564008010031
UGA,2018,MSM,0,-4.42093330142588,0.011880170596298001
UGA,2018,MSM,0,-4.874933506282999,0.007577741305460698
UGA,2018,MSM,0,-5.231549258076773,0.005316818075207559
UGA,2018,MSM,0,-4.731639020080288,0.00873504278773407
UGA,2018,MSM,0,-4.866021387989072,0.00764505825585353
UGA,2018,MSM,0,-5.095506408682395,0.006086926913918733
UGA,2018,MSM,0,-4.001638963149298,0.017957284295324987
UGA,2018,MSM,0,-4.573679654503306,0.010214503225521733
UGA,2018,MSM,0,-5.003618992951378,0.006668834556089005
UGA,2018,MSM,0,-5.286856159651624,0.005032184733744678
UGA,2018,MSM,0,-4.89679345376212,0.007415104673872862
UGA,2018,MSM,0,-5.017292705860988,0.006578863261183503
UGA,2018,MSM,0,-4.740836363662224,0.008655764130468964
UGA,2018,MSM,0,-3.271265354839198,0.0365702200786257
UGA,2018,MSM,0,-3.948271413213748,0.018923026384200067
UGA,2018,MSM,0,-3.5148699446491594,0.028892084250693034
UGA,2018,MSM,0,-5.491412532805831,0.004105096295962804
UGA,2018,MSM,0,-2.8678521364861758,0.053765820010972666
UGA,2018,MSM,0,-3.738557512287823,0.023235653992985803
UGA,2018,MSM,1,-5.352532527889814,0.004713816088861284
UGA,2017,PWID,1,-6.9500517471928465,9.576675420334647e-4
UGA,2018,PWID,0,-11.19928167110782,1.368383491465484e-5
UGA,2018,PWID,0,-9.950374783229684,4.770747365993129e-5
UGA,2018,PWID,0,-9.165028320344422,1.0462448512611157e-4
UGA,2018,PWID,0,-8.996951862667736,1.2377122679668522e-4
UGA,2018,PWID,0,-8.851284794131594,1.4317713592435042e-4
UGA,2018,PWID,0,-8.034149176661911,3.24095178544752e-4
UGA,2018,PWID,0,-8.750735184173148,1.5831980054263202e-4
UGA,2018,PWID,0,-8.54557617248808,1.9436542109202955e-4
UGA,2018,PWID,0,-8.557051827612208,1.9214812592262723e-4
UGA,2018,PWID,0,-7.831000510357742,0.00039707012351556943
UGA,2018,PWID,0,-7.5037560925632345,5.507073849654998e-4
UGA,2018,PWID,0,-6.863418435128879,0.0010442428271023026
UGA,2018,PWID,0,-8.054618669540893,3.1753063674517113e-4
UGA,2018,PWID,0,-7.780707176242403,4.175422564697304e-4
UGA,2018,PWID,0,-7.829888236743367,3.9751184418724406e-4
UGA,2018,PWID,0,-6.843560879015941,0.0010651638833392718
UGA,2018,PWID,0,-6.620826509656145,0.0013305565678705365
UGA,2018,PWID,0,-6.961638337417965,9.466459195460844e-4
UGA,2018,PWID,0,-7.672544099694826,4.652156838751418e-4
UGA,2018,PWID,0,-6.986752648728385,9.231892889032179e-4
UGA,2018,PWID,0,-6.676438170468145,0.001258672561700587
UGA,2018,PWID,0,-7.827802402875843,3.983415225570551e-4
UGA,2018,PWID,0,-6.796526385010973,0.0011164029525432043
UGA,2018,PWID,0,-6.6292255551752755,0.0013194426464980806
UGA,2018,PWID,0,-6.568648949090135,0.0014017250007603355
UGA,2018,PWID,0,-6.855064302456828,0.0010529938870356634
UGA,2018,PWID,0,-5.994833725881717,0.002485398628932928
UGA,2018,PWID,0,-7.1964293326591395,7.486954181481813e-4
UGA,2018,PWID,0,-6.874867505492075,0.0010323676695577415
UGA,2018,PWID,0,-6.745778470001521,0.0011744520128385422
UGA,2018,PWID,0,-6.857583572397464,0.0010503472327422522
UGA,2018,PWID,0,-6.849826528856526,0.0010585178465246246
UGA,2018,PWID,0,-7.999874412778745,3.353922346760553e-4
UGA,2018,PWID,0,-7.861697583657859,3.8507103705951546e-4
UGA,2018,PWID,0,-6.701028109148444,0.0012281368663407614
UGA,2018,PWID,0,-6.468217661240933,0.001549584501414271
UGA,2018,PWID,0,-6.604111933717117,0.0013529528179127036
UGA,2018,PWID,0,-6.399465797789172,0.0016596859810095474
UGA,2018,PWID,0,-7.3144797075184504,6.653846166476471e-4
UGA,2018,PWID,0,-7.0019579501530735,9.09270767088528e-4
UGA,2018,PWID,0,-6.9211047920342095,9.857665020691667e-4
UGA,2018,PWID,0,-6.790533082940038,0.0011231064459977002
UGA,2018,PWID,0,-6.847460970808954,0.0010610221360042823
UGA,2018,PWID,0,-6.679131047560419,0.0012552919198118122
UGA,2018,PWID,0,-6.503997007805283,0.0014952029487428594
UGA,2018,PWID,0,-6.870209810848119,0.0010371823396072078
UGA,2018,PWID,0,-6.867140354194102,0.00104036749959579
UGA,2018,PWID,0,-6.704721146693228,0.0012236152150111367
UGA,2018,PWID,0,-6.970914919123364,9.379130857888891e-4
UGA,2018,PWID,0,-7.318293512483722,6.628534812774023e-4
UGA,2018,PWID,0,-6.928766006558428,9.782505487663242e-4
