iso3,area_id,female_cov,male_cov,logit_female,logit_male,female_hivpop,male_hivpop,male_num,female_num,female_additional,est_male_cov_nat,est_female_cov_nat,est_male_cov_prov,est_female_cov_prov
BFA,BFA_1_6,0.9793733728688682,0.7321478071360613,3.860330131396062,1.0055471066909558,3236.208308625087,1265.2209064640424,1132.6817528376998,2893.423632028849,281.8461499386875,0.7994670040715749,0.891028947827886,0.8952442589675866,0.8940783027833363
BFA,BFA_1_7,0.9795503418181236,0.7198712902424607,3.8691274639617723,0.9438232572225379,1138.246523376862,408.6401260897214,365.53026374686675,1017.8654108518297,99.13156685243236,0.7994670040715749,0.891028947827886,0.8945040890737456,0.8942398592460491
BFA,BFA_1_8,0.9824513369218284,0.7462374586768752,4.025073043537984,1.0786449057042893,753.1713220116534,266.1229758236568,247.540230164781,675.5104731071103,65.5948001825022,0.7994670040715749,0.891028947827886,0.9301723362991798,0.8968882024117463
BFA,BFA_1_9,0.9759671908112016,0.6402508030599692,3.7040090235562166,0.5764528658774323,8619.082340131508,3753.708600346672,2883.9183024047175,7679.333192321136,750.6485806541531,0.7994670040715749,0.891028947827886,0.7682850773601271,0.8909687701398576
MWI,MWI_1_1,0.9825582063664422,0.8386793799033149,4.031290325956239,1.6484346740146032,47951.364549933074,25483.309683836917,22713.501630489995,45543.7474577145,1599.1513552176793,0.9053824058334707,0.9515890609575095,0.8913089356244921,0.9497904363136224
MWI,MWI_1_2,0.9825900622293686,0.8369483049482328,4.0331508265060885,1.6356950081911794,138852.66022989532,72579.88421714379,64621.2333040493,131885.204500731,4630.65904101632,0.9053824058334707,0.9515890609575095,0.8903463266862776,0.9498212298012263
MWI,MWI_1_3,0.98550544467994206,0.852910113693469,4.219381567624754,1.7576102938817069,315820.9061933654,143566.80011427164,131432.810368517,300863.434120169,10532.45168068738,0.9053824058334707,0.9515890609575095,0.915481923842444,0.952639385867513
SEN,SEN_1_01dq,0.99999999831391,0.48567494313736936,20.20085356941949,-0.05731591307282315,2720.9744416782714,2474.7749210124257,1459.5139444715198,2190.624295218168,530.3501427665138,0.667897454565907,0.8050881559274543,0.5897562368518086,0.8050881557957639
SEN,SEN_1_02cv,0.9999999991383236,0.5030116806917777,20.872141324513926,0.012046868458859473,1795.5230662036488,795.4566059664359,576.1623131441386,1445.5543552503855,349.96870970766315,0.667897454565907,0.8050881559274543,0.7243164602852636,0.8050881564594895
SEN,SEN_1_03ps,0.999999998569204,0.4374181332462862,20.365034876752535,-0.25164710010471897,767.1595212470374,240.68377259676055,170.68591337015354,617.631044319616,149.52847604371738,0.667897454565907,0.8050881559274543,0.709170840761746,0.805088156001298
SEN,SEN_1_04zs,0.9999999983419994,0.4500804722686812,20.217653401204046,-0.20034556026549757,582.4255682885189,217.11275645837497,148.81208568261363,468.90392667487464,113.52164083620126,0.667897454565907,0.8050881559274543,0.685413828786905,0.8050881558183783
SEN,SEN_1_05es,0.9999999986401888,0.4553298449665541,20.41592000388616,-0.17915830101584643,533.7186185923135,243.97230024494155,158.454958962788,429.69053849654733,104.0280795114682,0.667897454565907,0.8050881559274543,0.6494793007390738,0.8050881560584471
SEN,SEN_1_06yr,0.9999999966524892,0.4100297685253871,19.515048801535613,-0.3638423172769531,253.80985139023153,99.05702051857799,60.90072366477446,204.33930483906482,49.47054586713867,0.667897454565907,0.8050881559274543,0.6148047189987168,0.8050881544581736
SEN,SEN_1_07ko,0.9999999969806443,0.4290709105976357,19.61822238477888,-0.2856428172212743,2107.8904432264667,875.1976411449912,551.8068384941413,1697.0376272941096,410.8528108083971,0.667897454565907,0.8050881559274543,0.6304939736494619,0.8050881547223676
SEN,SEN_1_08pj,0.9999999989753008,0.5369047151926875,20.698866715791937,0.147887808012439,1637.5561822632808,942.1759592212258,677.2274752039647,1318.3770876622589,319.1790932500818,0.667897454565907,0.8050881559274543,0.718790867646146,0.8050881563282417
SEN,SEN_1_09to,0.9999999985735712,0.468885061905415,20.36809189049152,-0.12462078589330693,1051.6388913196386,432.3155497438793,298.81689770738444,846.6620157954749,204.9768743164606,0.667897454565907,0.8050881559274543,0.6912009014813724,0.8050881560048141
SEN,SEN_1_10eh,0.9999999986443714,0.49754844657633945,20.41900057048361,-0.009806292277727788,1071.806327349059,539.31965186688,372.2793797126728,862.8985797408394,208.9077464384496,0.667897454565907,0.8050881559274543,0.6902759401108608,0.8050881560618144
SEN,SEN_1_11sl,0.999999998768484,0.4770910172123328,20.51501990470076,-0.0917001353814373,1164.5107789596582,359.09373349054295,279.6090547004176,937.533835863098,226.9769419419721,0.667897454565907,0.8050881559274543,0.7786520025913549,0.8050881561617359
SEN,SEN_1_12wm,0.9999999977032076,0.4206801678441216,19.891752283803783,-0.3199818635718813,1325.046215429612,531.6444726325974,332.3001749016607,1066.7790132728983,258.26719970654375,0.667897454565907,0.8050881559274543,0.6250420948724934,0.8050881553040946
SEN,SEN_1_13gi,0.9999999990278452,0.493311611469201,20.75150606278112,-0.026755150038498283,1753.8672432448914,881.5497004189426,603.5170292970165,1412.017745382719,341.84949648947236,0.667897454565907,0.8050881559274543,0.6846091933446345,0.8050881563705446
SEN,SEN_1_14dx,0.9999999991414809,0.486242664903436,20.875812134848154,-0.055043233481361364,2146.5204757832003,704.6044583039485,546.0440553582998,1728.1382126562992,418.38226164326136,0.667897454565907,0.8050881559274543,0.7749653708872082,0.8050881564620314
SLE,SLE_1_1rl,0.9437681194684436,0.5065908341855144,2.8203966345076443,0.026364863833927575,6863.431767879683,1687.0148623916994,1225.4928234931879,5786.571460310676,732.0830383105672,0.7274094222355306,0.8455429077225395,0.72642680916029,0.8431017683298568
SLE,SLE_1_2zy,0.941665213184522,0.46194732757919943,2.7814512096086283,-0.15250558448404866,5624.024276418695,1755.6436608619117,1088.1290266510098,4731.059513318498,599.882525106668,0.7274094222355306,0.8455429077225395,0.619789226543162,0.84122316703995
SLE,SLE_1_3dg,0.9407113072448172,0.4114607159768468,2.764217689780942,-0.3579301271399126,5927.106319776344,1681.6543062268713,952.0644922220342,4980.968317184037,632.210554387447,0.7274094222355306,0.8455429077225395,0.5661475659395074,0.8403710087947251
SLE,SLE_1_4zx,0.9093047423198118,0.32733139245700776,2.3051752180916005,-0.7202797072762855,8297.234281075813,2015.798545644196,949.5285016045807,6739.96290863028,885.0185574061728,0.7274094222355306,0.8455429077225395,0.4710433508627899,0.8123144026441039
SLE,SLE_1_5pa,0.969694419858348,0.6754277515257905,3.46564913214064,0.7328380392383694,16766.997398688036,4412.94806243015,4188.589446553689,14524.623740653198,1788.4397797064385,0.7274094222355306,0.8455429077225395,0.9491590173502045,0.8662626584405448
