area_id,year,sex,age_group,population
BDI_2_16,2022,male,Y015_029,46180.611822918836
BDI_2_16,2022,male,Y015_039,71225.4187857829
BDI_2_16,2022,male,Y015_049,86097.21052251577
BDI_2_17,2022,female,Y015_029,29741.054711486344
BDI_2_17,2022,female,Y015_039,46304.397410269965
BDI_2_17,2022,female,Y015_049,56763.816635963376
BDI_2_17,2022,male,Y015_029,26180.884434870797
BDI_2_17,2022,male,Y015_039,39776.69072916216
BDI_2_17,2022,male,Y015_049,48383.99549470688
BDI_2_18,2022,female,Y015_029,31303.828399357903
BDI_2_18,2022,female,Y015_039,48818.39578399764
BDI_2_18,2022,female,Y015_049,59939.79215006076
BDI_2_18,2022,male,Y015_029,28987.663634307122
BDI_2_18,2022,male,Y015_039,43856.23768635316
BDI_2_18,2022,male,Y015_049,52891.15451260052
BDI_2_19,2022,female,Y015_029,24434.239600217068
BDI_2_19,2022,female,Y015_039,37098.10472774124
BDI_2_19,2022,female,Y015_049,45229.269730537315
BDI_2_19,2022,male,Y015_029,21847.010323102622
BDI_2_19,2022,male,Y015_039,32441.892291943062
BDI_2_19,2022,male,Y015_049,38996.51767939111
BDI_2_2,2022,female,Y015_029,28914.55713609339
BDI_2_2,2022,female,Y015_039,45126.81600518464
BDI_2_2,2022,female,Y015_049,54302.64679183487
BDI_2_2,2022,male,Y015_029,35401.45787088055
BDI_2_2,2022,male,Y015_039,55603.12782356088
BDI_2_2,2022,male,Y015_049,65952.50879356785
BDI_2_20,2022,female,Y015_029,35427.42408967651
BDI_2_20,2022,female,Y015_039,53430.1535694075
BDI_2_20,2022,female,Y015_049,64089.728413677156
BDI_2_20,2022,male,Y015_029,33069.807482034295
BDI_2_20,2022,male,Y015_039,48849.24117960367
BDI_2_20,2022,male,Y015_049,58016.14342539488
BDI_2_21,2022,female,Y015_029,39194.251394778395
BDI_2_21,2022,female,Y015_039,59654.43913880811
BDI_2_21,2022,female,Y015_049,72295.69003844596
BDI_2_21,2022,male,Y015_029,36109.1706095858
BDI_2_21,2022,male,Y015_039,53452.17318035237
BDI_2_21,2022,male,Y015_049,63904.77080858646
BDI_2_22,2022,female,Y015_029,40147.06892801752
